district,dtname,object-id,timeperiod,total-tender-awarded-value,land-surface-temperature,sum-aged-population,sum-young-population,sum-population,avg-electricity,pct-ncd,heat-hazard,exposure,vulnerability,government-response,heat-risk-score
Kendujhar,Kendujhar,21-375-03445,2021_01,0.0,30.781296621210675,9492.27000000002,15073.890000000014,167892.09375,9.515611616418193,5.75,4,3,4,3,4
Kendujhar,Kendujhar,21-375-03446,2021_01,0.0,30.781296621210675,9635.369999999995,14780.035,163167.7421875,8.477264381884945,5.75,4,3,4,3,4
Kendujhar,Kendujhar,21-375-03447,2021_01,0.0,30.781296621210675,8690.155000000028,13768.98000000004,161168.34375,9.29903785239151,5.75,4,3,4,3,4
Kendujhar,Kendujhar,21-375-03448,2021_01,0.0,30.781296621210675,7388.0,11702.58500000002,149662.0703125,8.219856142343366,5.75,4,3,4,3,4
Kendujhar,Kendujhar,21-375-03449,2021_01,0.0,30.781296621210675,8835.650000000023,13873.55,205040.953125,8.767178159111262,5.75,4,3,4,3,4
Kendujhar,Kendujhar,21-375-03450,2021_01,0.0,30.781296621210675,9853.344999999972,15619.575000000012,126383.07421875,9.961105207226357,5.75,4,3,4,3,4
Kendujhar,Kendujhar,21-375-03451,2021_01,0.0,30.781296621210675,15590.715000000084,24841.60500000004,265785.8984375,9.09015512210106,5.75,4,3,4,3,4
Kendujhar,Kendujhar,21-375-03452,2021_01,0.0,30.781296621210675,11773.88500000001,18664.43,244014.3046875,9.354177721178676,5.75,4,3,4,3,4
Kendujhar,Kendujhar,21-375-03453,2021_01,0.0,30.781296621210675,7041.350000000093,11148.369999999995,131110.28515625,8.162117139287473,5.75,4,3,4,3,4
Kendujhar,Kendujhar,21-375-03454,2021_01,0.0,30.781296621210675,2230.1749999999884,3527.025,90761.17578125,7.69665967753597,5.75,4,3,4,3,4
Kendujhar,Kendujhar,21-375-03455,2021_01,0.0,30.781296621210675,4958.179999999993,7760.174999999999,103045.11328125,6.9174102510894375,5.75,4,3,4,3,4
Khordha,Khordha,21-386-03456,2021_01,0.0,33.06944233354685,3551.280000000028,2952.2649999999994,114903.27734375,11.048381438367086,8.805,2,5,1,3,2
Khordha,Khordha,21-386-03457,2021_01,0.0,33.06944233354685,7916.444999999949,7274.169999999998,129031.85546875,7.705679924654061,8.805,2,5,1,3,2
Khordha,Khordha,21-386-03458,2021_01,0.0,33.06944233354685,7697.645000000019,7266.810000000027,142684.828125,10.432225376072989,8.805,2,5,1,3,2
Khordha,Khordha,21-386-03459,2021_01,0.0,33.06944233354685,13779.605000000214,12949.535000000003,181435.171875,11.228820301783264,8.805,2,5,1,3,2
Khordha,Khordha,21-386-03460,2021_01,0.0,33.06944233354685,87757.73999999929,77463.12000000011,1179372.25,18.23521278010156,8.805,2,5,1,3,2
Khordha,Khordha,21-386-03461,2021_01,0.0,33.06944233354685,7187.07500000007,6537.925000000003,125405.46484375,10.946785633441484,8.805,2,5,1,3,2
Khordha,Khordha,21-386-03462,2021_01,0.0,33.06944233354685,2271.179999999993,2112.959999999992,113776.34765625,10.836840751533703,8.805,2,5,1,3,2
Khordha,Khordha,21-386-03463,2021_01,0.0,33.06944233354685,14645.469999999972,13688.264999999956,165075.9296875,12.82438149965325,8.805,2,5,1,3,2
Khordha,Khordha,21-386-03464,2021_01,0.0,33.06944233354685,15282.544999999924,14379.75999999998,210876.2421875,10.927521317259629,8.805,2,5,1,3,2
Khordha,Khordha,21-386-03465,2021_01,0.0,33.06944233354685,18313.965000000084,15955.775000000023,251105.4375,9.813857577384148,8.805,2,5,1,3,2
Koraput,Koraput,21-398-03466,2021_01,0.0,32.28122316594352,3512.5950000000303,6423.270000000004,57314.5,8.87994282991901,5.307500000000001,4,2,1,3,3
Koraput,Koraput,21-398-03467,2021_01,0.0,32.28122316594352,6750.925000000047,13147.794999999984,130401.26171875,8.047801748537644,5.307500000000001,4,2,1,3,3
Koraput,Koraput,21-398-03468,2021_01,0.0,32.28122316594352,6844.675000000047,13327.065000000002,192582.2265625,10.096837944664031,5.307500000000001,4,2,1,3,3
Koraput,Koraput,21-398-03469,2021_01,0.0,32.28122316594352,5231.784999999974,10130.929999999991,98231.6640625,9.964665238116062,5.307500000000001,4,2,1,3,3
Koraput,Koraput,21-398-03470,2021_01,0.0,32.28122316594352,11141.064999999944,21608.09500000003,233082.5,9.71406990317929,5.307500000000001,4,2,1,3,3
Koraput,Koraput,21-398-03471,2021_01,0.0,32.28122316594352,5790.710000000021,11230.434999999998,132087.515625,12.55752411792894,5.307500000000001,4,2,1,3,3
Koraput,Koraput,21-398-03472,2021_01,0.0,32.28122316594352,8522.984999999986,16534.205000000016,162570.765625,10.580945141763964,5.307500000000001,4,2,1,3,3
Koraput,Koraput,21-398-03473,2021_01,0.0,32.28122316594352,3134.975000000035,6078.940000000002,73234.6328125,7.7124685697382045,5.307500000000001,4,2,1,3,3
Koraput,Koraput,21-398-03474,2021_01,0.0,32.28122316594352,5299.609999999986,9899.505000000005,86883.5078125,9.577652094160808,5.307500000000001,4,2,1,3,3
Koraput,Koraput,21-398-03475,2021_01,0.0,32.28122316594352,3608.679999999935,6951.414999999994,66208.4296875,10.814622834538262,5.307500000000001,4,2,1,3,3
Koraput,Koraput,21-398-03476,2021_01,0.0,32.28122316594352,4643.445000000065,8922.910000000003,99685.62890625,8.720933754489204,5.307500000000001,4,2,1,3,3
Koraput,Koraput,21-398-03477,2021_01,0.0,32.28122316594352,2146.725000000006,4013.68,52918.994140625,10.752261195676152,5.307500000000001,4,2,1,3,3
Koraput,Koraput,21-398-03478,2021_01,0.0,32.28122316594352,5103.130000000005,8186.804999999993,75844.5234375,8.581510681586979,5.307500000000001,4,2,1,3,3
Koraput,Koraput,21-398-03479,2021_01,0.0,32.28122316594352,6581.5800000000745,12761.490000000003,140615.2109375,9.4085777722184,5.307500000000001,4,2,1,3,3
Malkangiri,Malkangiri,21-399-03480,2021_01,0.0,32.1386696669297,6500.45000000007,13865.65499999997,132719.46484375,10.5779210025118,5.205,4,2,1,3,3
Malkangiri,Malkangiri,21-399-03481,2021_01,0.0,32.1386696669297,1347.324999999997,2877.514999999996,49597.935546875,7.767109685304002,5.205,4,2,1,3,3
Malkangiri,Malkangiri,21-399-03482,2021_01,0.0,32.1386696669297,7017.405000000028,15118.619999999995,165495.15625,8.53808299999815,5.205,4,2,1,3,3
Malkangiri,Malkangiri,21-399-03483,2021_01,0.0,32.1386696669297,5058.464999999967,10465.594999999972,80373.36328125,8.858823529411765,5.205,4,2,1,3,3
Malkangiri,Malkangiri,21-399-03484,2021_01,0.0,32.1386696669297,5776.969999999972,12354.28999999998,118941.02734375,10.620730353474777,5.205,4,2,1,3,3
Malkangiri,Malkangiri,21-399-03485,2021_01,0.0,32.1386696669297,6975.285000000033,14867.430000000051,139477.87890625,8.956868611318873,5.205,4,2,1,3,3
Malkangiri,Malkangiri,21-399-03486,2021_01,0.0,32.1386696669297,4269.109999999986,9466.434999999998,87169.2578125,9.951762523191094,5.205,4,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03487,2021_01,0.0,29.455198127608515,11610.050000000048,16128.339999999997,163425.921875,8.995144603097774,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03488,2021_01,0.0,29.455198127608515,2428.289999999979,3375.419999999984,97878.7890625,8.888702728578266,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03489,2021_01,0.0,29.455198127608515,10259.94000000006,14284.775000000023,125141.16796875,8.777003795490065,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03490,2021_01,0.0,29.455198127608515,3490.744999999996,4860.100000000006,211706.0703125,9.576004087086378,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03491,2021_01,0.0,29.455198127608515,11899.125,16391.100000000006,183881.3671875,9.364527849306851,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03492,2021_01,0.0,29.455198127608515,3174.2999999999884,4409.769999999997,64740.671875,9.72212450821569,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03493,2021_01,0.0,29.455198127608515,4208.304999999935,5857.625,92577.609375,10.459770114942527,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03494,2021_01,0.0,29.455198127608515,2316.7149999999965,3221.3050000000003,78292.29296875,11.084155931069098,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03495,2021_01,0.0,29.455198127608515,3147.404999999999,4705.1500000000015,87209.96875,9.829236383667286,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03496,2021_01,0.0,29.455198127608515,6717.635000000009,9337.97,137520.9765625,10.062658712563987,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03497,2021_01,0.0,29.455198127608515,5686.460000000021,7907.904999999999,178422.4296875,8.804969076562166,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03498,2021_01,0.0,29.455198127608515,8216.94000000006,11503.60499999998,112445.51953125,8.894604417116714,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03499,2021_01,0.0,29.455198127608515,3250.9899999999907,4520.290000000001,84172.5234375,10.924942811515386,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03500,2021_01,0.0,29.455198127608515,8020.050000000047,11145.265,125301.98046875,9.053463381577036,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03501,2021_01,0.0,29.455198127608515,7119.9700000000885,9920.324999999984,124313.44921875,11.820926600728788,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03502,2021_01,0.0,29.455198127608515,5768.050000000047,7918.389999999999,128736.93359375,8.703354343897386,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03503,2021_01,0.0,29.455198127608515,5739.390000000014,7978.850000000006,69742.37890625,9.286530140060712,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03504,2021_01,0.0,29.455198127608515,3640.4949999999953,6284.119999999995,44173.998046875,9.69321922317314,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03505,2021_01,0.0,29.455198127608515,7900.939999999944,10588.125,117925.19921875,9.07273172095624,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03506,2021_01,0.0,29.455198127608515,6085.239999999991,8461.794999999998,116191.37890625,8.693397845034658,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03507,2021_01,0.0,29.455198127608515,4933.694999999949,6860.369999999995,92900.859375,9.955075879512531,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03508,2021_01,0.0,29.455198127608515,3553.3300000000745,4964.485000000001,66156.41796875,10.25332156461953,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03509,2021_01,0.0,29.455198127608515,3413.514999999985,4717.285,135778.00390625,7.237856721946292,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03510,2021_01,0.0,29.455198127608515,6580.75,9334.125,102277.50390625,8.46064477407185,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03511,2021_01,0.0,29.455198127608515,2092.544999999984,2921.8099999999977,78186.8203125,9.383198287723587,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03512,2021_01,0.0,29.455198127608515,6152.899999999965,8560.005000000005,111101.984375,9.16634043457451,6.77,3,2,1,3,3
Nabarangpur,Nabarangpur,21-397-03513,2021_01,0.0,33.97765738304915,3689.0400000000377,7467.579999999987,82579.03125,10.55469400271608,3.78,5,3,1,3,4
Nabarangpur,Nabarangpur,21-397-03514,2021_01,0.0,33.97765738304915,3463.6450000000186,7108.170000000013,81073.23828125,11.875,3.78,5,3,1,3,4
Nabarangpur,Nabarangpur,21-397-03515,2021_01,0.0,33.97765738304915,9642.794999999924,19671.5,191839.703125,10.752048948143672,3.78,5,3,1,3,4
Nabarangpur,Nabarangpur,21-397-03516,2021_01,0.0,33.97765738304915,9307.515000000014,18779.589999999967,175159.390625,9.328888438772983,3.78,5,3,1,3,4
Nabarangpur,Nabarangpur,21-397-03517,2021_01,0.0,33.97765738304915,7293.8150000000605,14968.524999999963,137006.91015625,12.21710347489798,3.78,5,3,1,3,4
Nabarangpur,Nabarangpur,21-397-03518,2021_01,0.0,33.97765738304915,2521.565000000031,5142.840000000011,68286.345703125,10.573385872315813,3.78,5,3,1,3,4
Nabarangpur,Nabarangpur,21-397-03519,2021_01,0.0,33.97765738304915,3610.044999999984,7334.419999999984,148844.5234375,9.462214170029371,3.78,5,3,1,3,4
Nabarangpur,Nabarangpur,21-397-03520,2021_01,0.0,33.97765738304915,9164.984999999986,18602.52999999997,195164.1796875,10.172385699223618,3.78,5,3,1,3,4
Nabarangpur,Nabarangpur,21-397-03521,2021_01,0.0,33.97765738304915,9021.07500000007,17666.679999999935,114594.828125,11.558229166666669,3.78,5,3,1,3,4
Nabarangpur,Nabarangpur,21-397-03522,2021_01,0.0,33.97765738304915,10292.54999999993,21123.609999999982,254868.359375,11.53640199695758,3.78,5,3,1,3,4
Nayagarh,Nayagarh,21-385-03523,2021_01,0.0,31.425649041183103,11336.625,8749.399999999998,112547.57421875,11.810316277529392,8.2775,3,2,1,3,3
Nayagarh,Nayagarh,21-385-03524,2021_01,0.0,31.425649041183103,8299.51000000001,6416.07,117204.23046875,8.398068036574575,8.2775,3,2,1,3,3
Nayagarh,Nayagarh,21-385-03525,2021_01,0.0,31.425649041183103,1409.5149999999994,1085.0550000000003,33159.701171875,10.71369651142808,8.2775,3,2,1,3,3
Nayagarh,Nayagarh,21-385-03526,2021_01,0.0,31.425649041183103,7757.034999999974,5972.529999999999,98567.19140625,10.697093278200844,8.2775,3,2,1,3,3
Nayagarh,Nayagarh,21-385-03527,2021_01,0.0,31.425649041183103,16349.939999999944,12613.259999999998,177946.421875,11.215256613504412,8.2775,3,2,1,3,3
Nayagarh,Nayagarh,21-385-03528,2021_01,0.0,31.425649041183103,7758.789999999921,10856.690000000002,98263.421875,10.175431193628356,8.2775,3,2,1,3,3
Nayagarh,Nayagarh,21-385-03529,2021_01,0.0,31.425649041183103,14142.630000000005,10882.565000000002,177794.6015625,9.62157908819986,8.2775,3,2,1,3,3
Nayagarh,Nayagarh,21-385-03530,2021_01,0.0,31.425649041183103,16328.00500000012,12806.01000000001,207925.4140625,11.17567738989243,8.2775,3,2,1,3,3
Nuapada,Nuapada,21-394-03531,2021_01,0.0,33.0240325411328,5834.704999999958,7210.619999999995,87170.17578125,9.959061521365795,5.4025,3,3,1,3,3
Nuapada,Nuapada,21-394-03532,2021_01,0.0,33.0240325411328,9924.099999999977,12122.74500000001,149972.8359375,10.605676009435978,5.4025,3,3,1,3,3
Nuapada,Nuapada,21-394-03533,2021_01,0.0,33.0240325411328,12445.97999999998,15299.199999999984,165544.9609375,8.497998477369286,5.4025,3,3,1,3,3
Nuapada,Nuapada,21-394-03534,2021_01,0.0,33.0240325411328,13046.004999999772,16017.190000000031,190515.2421875,9.620378931172,5.4025,3,3,1,3,3
Nuapada,Nuapada,21-394-03535,2021_01,0.0,33.0240325411328,8428.670000000042,10418.825000000012,118369.3515625,9.128576717617811,5.4025,3,3,1,3,3
Puri,Puri,21-387-03536,2021_01,0.0,33.04483321447543,7566.590000000084,5451.334999999999,93885.08984375,9.678381256656015,8.295,2,3,1,3,2
Puri,Puri,21-387-03537,2021_01,0.0,33.04483321447543,39779.19499999983,29117.70000000001,441047.265625,15.770392254121962,8.295,2,3,1,3,2
Puri,Puri,21-387-03538,2021_01,0.0,33.04483321447543,5215.149999999965,3842.92,147225.640625,10.39327485380117,8.295,2,3,1,3,2
Puri,Puri,21-387-03539,2021_01,0.0,33.04483321447543,7693.785000000033,5637.050000000003,150625.734375,10.306236707920158,8.295,2,3,1,3,2
Puri,Puri,21-387-03540,2021_01,0.0,33.04483321447543,8889.810000000056,6503.0899999999965,115454.8515625,10.50363512152783,8.295,2,3,1,3,2
Puri,Puri,21-387-03541,2021_01,0.0,33.04483321447543,15299.785000000147,11620.12999999999,179130.328125,10.476005806719204,8.295,2,3,1,3,2
Puri,Puri,21-387-03542,2021_01,0.0,33.04483321447543,5999.65499999997,4435.830000000002,81392.9296875,10.63879817112998,8.295,2,3,1,3,2
Puri,Puri,21-387-03543,2021_01,0.0,33.04483321447543,11341.814999999944,8331.220000000001,214739.6328125,11.014733242438956,8.295,2,3,1,3,2
Puri,Puri,21-387-03544,2021_01,0.0,33.04483321447543,13826.025000000023,10191.005,156765.2578125,11.32458067493162,8.295,2,3,1,3,2
Puri,Puri,21-387-03545,2021_01,0.0,33.04483321447543,11873.824999999952,8689.589999999997,142140.96875,10.058503133170104,8.295,2,3,1,3,2
Puri,Puri,21-387-03546,2021_01,0.0,33.04483321447543,6122.164999999979,4480.209999999999,166897.421875,8.601248477466504,8.295,2,3,1,3,2
Rayagada,Rayagada,21-396-03547,2021_01,0.0,31.64865846686808,3641.6199999999953,6607.2149999999965,107177.58984375,9.376917931351644,7.2775,3,2,1,3,3
Rayagada,Rayagada,21-396-03548,2021_01,0.0,31.64865846686808,3253.390000000014,5916.34500000003,71887.20703125,7.832342601470118,7.2775,3,2,1,3,3
Rayagada,Rayagada,21-396-03549,2021_01,0.0,31.64865846686808,2970.994999999996,5404.555000000022,55315.765625,9.618763580027457,7.2775,3,2,1,3,3
Rayagada,Rayagada,21-396-03550,2021_01,0.0,31.64865846686808,6147.614999999991,10474.179999999991,109125.94140625,10.865050134762292,7.2775,3,2,1,3,3
Rayagada,Rayagada,21-396-03551,2021_01,0.0,31.64865846686808,4107.044999999984,7455.890000000014,73729.44921875,9.803462356156988,7.2775,3,2,1,3,3
Rayagada,Rayagada,21-396-03552,2021_01,0.0,31.64865846686808,8289.074999999953,14944.049999999988,179064.265625,8.696497976519614,7.2775,3,2,1,3,3
Rayagada,Rayagada,21-396-03553,2021_01,0.0,31.64865846686808,8491.985000000102,15374.180000000022,96929.79296875,7.629585582288903,7.2775,3,2,1,3,3
Rayagada,Rayagada,21-396-03554,2021_01,0.0,31.64865846686808,4185.785000000033,7324.069999999992,72953.171875,9.11197965718591,7.2775,3,2,1,3,3
Rayagada,Rayagada,21-396-03555,2021_01,0.0,31.64865846686808,4846.840000000026,8801.925000000017,81586.7578125,9.643847169257846,7.2775,3,2,1,3,3
Rayagada,Rayagada,21-396-03556,2021_01,0.0,31.64865846686808,2042.4399999999728,3709.444999999992,56663.544921875,8.597773368606703,7.2775,3,2,1,3,3
Rayagada,Rayagada,21-396-03557,2021_01,0.0,31.64865846686808,12996.77000000002,23207.280000000028,242062.4609375,8.683630607190997,7.2775,3,2,1,3,3
Sambalpur,Sambalpur,21-372-03558,2021_01,0.0,29.83185907908853,8061.9400000000605,8226.069999999992,115800.265625,10.010985881108354,4.96,4,3,1,3,3
Sambalpur,Sambalpur,21-372-03559,2021_01,0.0,29.83185907908853,23575.764999999898,23762.31,309189.765625,16.134624257174337,4.96,4,3,1,3,3
Sambalpur,Sambalpur,21-372-03560,2021_01,0.0,29.83185907908853,7808.460000000079,7906.015000000014,121581.23828125,9.96519670558132,4.96,4,3,1,3,3
Sambalpur,Sambalpur,21-372-03561,2021_01,0.0,29.83185907908853,10619.994999999995,10706.32,131030.17578125,10.625361593235423,4.96,4,3,1,3,3
Sambalpur,Sambalpur,21-372-03562,2021_01,0.0,29.83185907908853,6772.265000000014,6895.955000000002,97303.48828125,10.582074021546925,4.96,4,3,1,3,3
Sambalpur,Sambalpur,21-372-03563,2021_01,0.0,29.83185907908853,17151.070000000065,17295.43,219977.15625,10.64576745317441,4.96,4,3,1,3,3
Sambalpur,Sambalpur,21-372-03564,2021_01,0.0,29.83185907908853,6372.5,6610.475000000006,80490.29296875,10.10854271356784,4.96,4,3,1,3,3
Sambalpur,Sambalpur,21-372-03565,2021_01,0.0,29.83185907908853,5451.054999999993,5495.644999999997,84178.4765625,10.458348716007356,4.96,4,3,1,3,3
Sambalpur,Sambalpur,21-372-03566,2021_01,0.0,29.83185907908853,7951.804999999935,8023.07,105386.5546875,10.068365364956042,4.96,4,3,1,3,3
Sonepur,Sonepur,21-392-03567,2021_01,0.0,32.361996570633785,9874.23999999999,9912.675,118288.57421875,11.220243507125026,5.030000000000001,4,2,1,3,3
Sonepur,Sonepur,21-392-03568,2021_01,0.0,32.361996570633785,7680.964999999967,7871.519999999997,96976.08984375,10.22045689574128,5.030000000000001,4,2,1,3,3
Sonepur,Sonepur,21-392-03569,2021_01,0.0,32.361996570633785,8633.58500000008,8562.634999999995,142772.140625,11.277751930771378,5.030000000000001,4,2,1,3,3
Sonepur,Sonepur,21-392-03570,2021_01,0.0,32.361996570633785,6803.104999999981,7021.894999999997,111002.5234375,9.30176,5.030000000000001,4,2,1,3,3
Sonepur,Sonepur,21-392-03571,2021_01,0.0,32.361996570633785,3811.874999999971,3829.315000000001,83673.3125,11.049384067939735,5.030000000000001,4,2,1,3,3
Sonepur,Sonepur,21-392-03572,2021_01,0.0,32.361996570633785,7340.334999999963,7375.360000000001,119866.94921875,9.087116653903658,5.030000000000001,4,2,1,3,3
Sundargarh,Sundargarh,21-374-03573,2021_01,0.0,30.04474435490803,5026.789999999979,6918.535000000004,116525.5234375,10.492696386063622,6.23,3,3,1,3,3
Sundargarh,Sundargarh,21-374-03574,2021_01,0.0,30.04474435490803,3819.2399999999902,5251.380000000005,78586.16796875,9.08294540837918,6.23,3,3,1,3,3
Sundargarh,Sundargarh,21-374-03575,2021_01,0.0,30.04474435490803,32188.200000000183,44387.07000000001,718416.5,9.364053828397427,6.23,3,3,1,3,3
Sundargarh,Sundargarh,21-374-03576,2021_01,0.0,30.04474435490803,3733.375,5133.934999999998,87967.0,9.204191151473944,6.23,3,3,1,3,3
Sundargarh,Sundargarh,21-374-03577,2021_01,0.0,30.04474435490803,3542.884999999951,4868.575000000012,79190.74609375,8.761087267525037,6.23,3,3,1,3,3
Sundargarh,Sundargarh,21-374-03578,2021_01,0.0,30.04474435490803,4492.789999999979,6094.024999999994,100967.55078125,8.329815655890997,6.23,3,3,1,3,3
Sundargarh,Sundargarh,21-374-03579,2021_01,0.0,30.04474435490803,3929.0200000000186,5419.205000000002,94431.3046875,5.889229039110334,6.23,3,3,1,3,3
Sundargarh,Sundargarh,21-374-03580,2021_01,0.0,30.04474435490803,4115.600000000035,5657.109999999986,129877.49609375,9.026909302100474,6.23,3,3,1,3,3
Sundargarh,Sundargarh,21-374-03581,2021_01,0.0,30.04474435490803,5864.260000000009,8051.635000000009,93149.98828125,9.229808578155389,6.23,3,3,1,3,3
Sundargarh,Sundargarh,21-374-03582,2021_01,0.0,30.04474435490803,5450.47000000003,7511.354999999981,112875.5078125,7.46808110367893,6.23,3,3,1,3,3
