objectid,vilnam_soi,dtname,sdtname,block_name,gp_name
302011,PENDURAPALLI,Ganjam,KHALIKOTE,Khallikote,Langaleswar
301995,PARINUAGAM,Ganjam,KHALIKOTE,Khallikote,Bhakutagam
587370,TENTULIYAPALLI,Ganjam,KHALIKOTE,Khallikote,Badapalli
301978,KAITHADA BANABILA,Ganjam,KHALIKOTE,Khallikote,Badapalli
301998,KAITHADA,Ganjam,KHALIKOTE,Khallikote,Tentuliapalli
302005,BUDHA NUAPALLI,Ganjam,KHALIKOTE,Khallikote,Badhinuapalli
315247,DUNGAMAL,Khordha,Balugaon,Chilika,Dungamal (Ct)
302039,CHHATRAMATHABANA,Ganjam,KHALIKOTE,Khallikote,Badapalli
302050,AMALAPADA,Ganjam,KHALIKOTE,Khallikote,Aittipur
328404,Khatiakudi,Puri,Krushna Prasad,Krushnaprasad,Badannala
328381,Iping,Puri,Krushna Prasad,Krushnaprasad,Krushna Prasad
328382,Kalijaipahad,Puri,Krushna Prasad,Krushnaprasad,Krushna Prasad
315248,GARADWAR,Khordha,Balugaon,Chilika,Dungamal (Ct)
315249,KHARIBANDHA,Khordha,Balugaon,Chilika,Dungamal (Ct)
315251,PATHARA,Khordha,Balugaon,Chilika,Dungamal (Ct)
315253,ASWARIPATANA,Khordha,Balugaon,Chilika,Badakula
315256,BARKUL,Khordha,Balugaon,Chilika,Badakula
315260,CHHEDAPADAR,Khordha,Balugaon,Chilika,Atharbatia
315266,ATHARBATIA,Khordha,Balugaon,Chilika,Atharbatia
328388,Sipia,Puri,Krushna Prasad,Krushnaprasad,Badajhada
587593,Jharakata,Puri,Krushna Prasad,Krushnaprasad,Badajhada
328366,Nalaban,Puri,Krushna Prasad,Krushnaprasad,Titipa
316607,HARAPUR,Khordha,Balugaon,Chilika,Ankula
315375, ,Khordha,Balugaon,Chilika,
315380,KOMANDOL,Khordha,Balugaon,Chilika,Kumandalapatna
315384,CHARIBATIA,Khordha,Balugaon,Chilika,Kumandalapatna
316608,SANANAIRI,Khordha,Balugaon,Chilika,Sananasiri
315422,HARIHARPUR,Khordha,Balugaon,Chilika,Sananasiri
315394,SANTARAPUR,Khordha,Balugaon,Chilika,Kumandalapatna
302076,KAITHADA BANABILA,Ganjam,KHALIKOTE,Khallikote,Aittipur
302080,RATANPUR,Ganjam,KHALIKOTE,Khallikote,Aittipur
315250,AKHUPOKHARA,Khordha,Balugaon,Chilika,Dungamal (Ct)
302148,KUMARSINGH,Ganjam,KHALIKOTE,Khallikote,Badapalli
315252,NUAGARH,Khordha,Balugaon,Chilika,Badakula
315255,ASHWARI,Khordha,Balugaon,Chilika,Ankula
315258,BORIASAHI,Khordha,Balugaon,Chilika,Badakula
315259,HATIBARI,Khordha,Balugaon,Chilika,Badakula
315254,SUBUDHIPATANA,Khordha,Balugaon,Chilika,Badakula
315257,GANAPATIPATANA,Khordha,Balugaon,Chilika,Badakula
315261,TOTAPARA,Khordha,Balugaon,Chilika,Badakula
587390,BHALERI R F,Ganjam,KHALIKOTE,Khallikote,
315264,NIMAIMALLA,Khordha,Balugaon,Chilika,Nimakheta
315262,RAUTARAPALLI,Khordha,Balugaon,Chilika,Badakula
315265,KHARIKAPALLI,Khordha,Balugaon,Chilika,Badakula
315267,OSTAPALLI,Khordha,Balugaon,Chilika,Nimakheta
315268,RAYAGURPUR,Khordha,Balugaon,Chilika,Nimakheta
315269,BIRAPATANA,Khordha,Banapur,Banapur,Nimakheta
302304,KHAJURISAHI,Ganjam,KHALIKOTE,Khallikote,Badapalli
315270,RAJAPALLA,Khordha,Banapur,Banapur,Nimakheta
315263,BIDHARPUR,Khordha,Balugaon,Chilika,Atharbatia
315272,BHELEI,Khordha,Balugaon,Chilika,Atharbatia
315278,GABAPADAR,Khordha,Balugaon,Chilika,Atharbatia
315271,INJANPUR,Khordha,Balugaon,Chilika,Atharbatia
315276,BANAMALIPUR,Khordha,Balugaon,Chilika,Nimakheta
315284,BALUGAN TOWN,Khordha,Balugaon,Chilika,
315287,GUNDURIPUR,Khordha,Balugaon,Chilika,
315291,SANTARAPUR,Khordha,Balugaon,Chilika,
315295,RAGHUNATHPUR,Khordha,Balugaon,Chilika,
315298,KULAKUNDHEI,Khordha,Balugaon,Chilika,
315275,ANUKULA,Khordha,Balugaon,Chilika,Nimakheta
315273,MANITIRI,Khordha,Balugaon,Chilika,Nandapur
315277,KUANRKALIPATANA,Khordha,Balugaon,Chilika,Nandapur
315274,KUANRPUR,Khordha,Balugaon,Chilika,Nandapur
315279,KANDHACHUNGUDIA,Khordha,Banapur,Banapur,Kumarangasasana
315283,GHASANGARA,Khordha,Balugaon,Chilika,Nimakheta
315280,SARANAI,Khordha,Balugaon,Chilika,Nandapur
315281,CHUNGUDIA,Khordha,Banapur,Banapur,Kumarangasasana
315285,DIBYASINGHAPUR,Khordha,Balugaon,Banapur,Nimakheta
315282,NIMIKHETA,Khordha,Balugaon,Chilika,Nimakheta
302089,MALANUAGARH,Ganjam,KODALA,Beguniapada,Chandanpur
302101,KUMARASINGI,Ganjam,KODALA,Beguniapada,Chandanpur
302110,SINGARHA PALLI,Ganjam,KODALA,Beguniapada,Chandanpur
302162,CHANCHAPITA,Ganjam,KODALA,Beguniapada,Chandanpur
302220,CHAMPEIBANJAR,Ganjam,KODALA,Beguniapada,Chandanpur
302224,MUKTAPANTI BANJAR,Ganjam,KODALA,Beguniapada,Chandanpur
302244,THUAMUL,Ganjam,KODALA,Beguniapada,Badakhairakhama
302169,KUMBHIRAKHANI,Ganjam,POLASARA,Polosara,Gochabadi
302333,KUSNAPALLI,Ganjam,POLASARA,Polosara,Pandiripada
302355,CHAKAIPALLI,Ganjam,POLASARA,Polosara,Pandiripada
302296,SANKURA,Ganjam,KODALA,Beguniapada,Sankuda
302285,NENKUDIPALLI,Ganjam,KODALA,Beguniapada,Badakhairakhama
302284,GORADA,Ganjam,KODALA,Beguniapada,Talasara
302288,KARANJI,Ganjam,KODALA,Beguniapada,Badakhairakhama
302282,SORISHAMULA,Ganjam,KODALA,Beguniapada,Sumandala
302328,DWARASUNI,Ganjam,KODALA,Beguniapada,Badakhairakhama
302299,BAUNSIA,Ganjam,KODALA,Beguniapada,Badakhairakhama
302305,LACHHIPUR,Ganjam,KODALA,Beguniapada,Kanachai
302330,HARIPUR,Ganjam,KODALA,Beguniapada,Badakhairakhama
302336,UWAJHOLA,Ganjam,KODALA,Beguniapada,Badakhairakhama
302303,BARAMAL BHALIAPADAR,Ganjam,KHALIKOTE,Khallikote,Badapalli
302301,MARAN NUAGAN,Ganjam,KHALIKOTE,Khallikote,Badapalli
302344,KHASUA,Ganjam,KODALA,Beguniapada,Sandhamula
302310,CHAMAKIARI,Ganjam,KODALA,Beguniapada,Sandhamula
302350,CHHAKASING,Ganjam,KHALIKOTE,Khallikote,Badapalli
302342,KRUSHNASARA,Ganjam,KODALA,Beguniapada,Sandhamula
302345,NOLASINGH,Ganjam,KHALIKOTE,Khallikote,Badapalli
302347,BANDHAKHUNTAKATA,Ganjam,KODALA,Beguniapada,Sumandala
302340,CHATRAGARAHILL,Ganjam,KHALIKOTE,Khallikote,Aittipur
302389,SANDHAMULA,Ganjam,KODALA,Beguniapada,Sandhamula
302326,GOPALPUR,Ganjam,KODALA,Beguniapada,
302339,SHALABANA,Ganjam,KODALA,Beguniapada,Sandhamula
302366,TALSAR,Ganjam,KODALA,Beguniapada,Talasara
302349,SUANRI,Ganjam,KODALA,Beguniapada,Talasara
302365,BHABINPUR,Ganjam,KODALA,Beguniapada,Talasara
302362,KHIDINGI,Ganjam,KODALA,Beguniapada,Talasara
302369,GOPALPUR,Ganjam,KODALA,Beguniapada,Talasara
302377,RAHARHA,Ganjam,KODALA,Beguniapada,Sandhamula
302391,BHALIAPARHA,Ganjam,KODALA,Beguniapada,Talasara
302405,KESHARPUR,Ganjam,KODALA,Beguniapada,Talasara
302360,PATILINGI,Ganjam,POLASARA,Polosara,Pandiripada
302382,BIRIPUR,Ganjam,POLASARA,Polosara,Chirikipada Sasan
302397,KHAIKHATA,Ganjam,POLASARA,Polosara,Pandiripada
587391,FOREST,Ganjam,POLASARA,Polosara,
302424,OSTA,Ganjam,POLASARA,Polosara,Pandiripada
302426,NUAPALLI,Ganjam,POLASARA,Polosara,Gochabadi
302435,RUGUDIPALLI,Ganjam,POLASARA,Polosara,Gochabadi
302483,ICHHAPUR,Ganjam,POLASARA,Polosara,Pandiripada
302481,JOKABANDHA,Ganjam,POLASARA,Polosara,Gochabadi
302479,RAMPUDI,Ganjam,POLASARA,Polosara,Pandiripada
302406,BARIAHATA,Ganjam,KODALA,Beguniapada,Sandhamula
315320,NATHIPARA,Khordha,Banapur,Banapur,Tumuraput
315319,GHORASALIA,Khordha,Banapur,Banapur,Damiabarabara
315318,MAKABAR,Khordha,Banapur,Banapur,Damiabarabara
315324,KASIPOKHARI,Khordha,Banapur,Banapur,Damiabarabara
302432,SHANKRABHUMI,Ganjam,KODALA,Beguniapada,Angaragaon
315338,JARIGAR,Khordha,Banapur,Banapur,Damiabarabara
302455,GILINDA,Ganjam,KODALA,Beguniapada,Angaragaon
316604,BAURIGAN,Khordha,Banapur,Banapur,Damiabarabara
315347,PRATAP,Khordha,Banapur,Banapur,Tumuraput
302409,HANSATULI,Ganjam,KODALA,Beguniapada,Talasara
302415,TALAGAN,Ganjam,KODALA,Beguniapada,Kumbharagaon
302429,NUAGARH,Ganjam,KODALA,Beguniapada,Angaragaon
302418,GURUPARHA,Ganjam,KODALA,Beguniapada,Talasara
302434,PHARAKAPALLI,Ganjam,KODALA,Beguniapada,Angaragaon
302440,NAKUACHHACHINA,Ganjam,KODALA,Beguniapada,Kumbharagaon
302445,SIDHUPALLI,Ganjam,KODALA,Beguniapada,Kumbharagaon
302462,KUMBHARGAN,Ganjam,KODALA,Beguniapada,Kumbharagaon
302454,BAISHNABA KHUNTAKATA,Ganjam,KODALA,Beguniapada,Kumbharagaon
302176,ANGARAGAN,Ganjam,KODALA,Beguniapada,Angaragaon
302470,PANASDIHI,Ganjam,KODALA,Beguniapada,Kumbharagaon
302173,GAMBARIA,Ganjam,KODALA,Beguniapada,Gochabadi
302480,KHURA,Ganjam,POLASARA,Polosara,Pandiripada
302174,KOLIA,Ganjam,KODALA,Beguniapada,Kumbharagaon
302509,KUMAR*PARI,Ganjam,KODALA,Beguniapada,Kumbharagaon
302503,RAIPADA,Ganjam,POLASARA,Polosara,Pandiripada
302515,BEGUNIADIHA,Ganjam,KODALA,Beguniapada,Kumbharagaon
302508,KANGIAMA,Ganjam,POLASARA,Polosara,Pandiripada
302531,KALAMATIA,Ganjam,KODALA,Beguniapada,Kumbharagaon
302546,MALA BELAPARHA,Ganjam,KODALA,Beguniapada,Kumbharagaon
315242,PARIMANIKPUR,Khordha,Banapur,Banapur,Bhabanipur
315369,NIPANIA,Khordha,Banapur,Banapur,Damiabarabara
303037,CHHOTRAPUR,Ganjam,KHALIKOTE,Khallikote,Sumandala
302519,BORIASAHI,Ganjam,KODALA,Beguniapada,Angaragaon
315413,LODHABHUIN,Khordha,Banapur,Banapur,Damiabarabara
315386,NUAGAN,Khordha,Banapur,Banapur,Damiabarabara
315385,GUHIAPAHAR,Khordha,Banapur,Banapur,Damiabarabara
315381,GURUPARA,Khordha,Banapur,Banapur,Damiabarabara
316602,PANASDIHI,Khordha,Banapur,Banapur,Damiabarabara
316603,CHAMPAGAR,Khordha,Banapur,Banapur,Damiabarabara
302487,NUNIAPADA,Ganjam,POLASARA,Polosara,Bhabarada
302491,KASIPADA,Ganjam,POLASARA,Polosara,Pandiripada
302511,JANKARI,Ganjam,POLASARA,Polosara,Pandiripada
302532,GOCHHABADI,Ganjam,POLASARA,Polosara,Gochabadi
302178,PANDIRIPADA,Ganjam,POLASARA,Polosara,Pandiripada
302520,SITALPALLI,Ganjam,POLASARA,Polosara,Pandiripada
302545,PONTHIAMA,Ganjam,POLASARA,Polosara,Pandiripada
302544,PANERI,Ganjam,POLASARA,Polosara,Pandiripada
302561,PATALASINGI,Ganjam,POLASARA,Polosara,Pandiripada
302590,NARHIAMBA,Ganjam,POLASARA,Polosara,Pandiripada
315286,RANASINGHPRASAD,Khordha,Balugaon,Chilika,Nimakheta
315290,HARIPUR,Khordha,Banapur,Banapur,Tumuraput
315292,MANGALAPURSASAN,Khordha,Balugaon,Banapur,Kumarangasasana
315289,DANDIGARIA,Khordha,Banapur,Banapur,Kumarangasasana
315288,BELAPARA,Khordha,Balugaon,Chilika,Nimakheta
315293,KHUNTAPALLI,Khordha,Banapur,Banapur,Kumarangasasana
315294,DOLAMUNDAI,Khordha,Balugaon,Banapur,Nandapur
315304,JHINTIKAPALLII,Khordha,Banapur,Banapur,Kumarangasasana
315296,SHYAMASUNDARPUR,Khordha,Balugaon,Banapur,Nandapur
315297,BHESARI,Khordha,Balugaon,Banapur,Nandapur
315312,PATASAHANIPUR,Khordha,Balugaon,Chilika,Singheswar
315306,SARALAPADAR,Khordha,Balugaon,Chilika,
315308,SINGHESWAR,Khordha,Balugaon,Chilika,Singheswar
315317,GOPINATHPUR,Khordha,Balugaon,Banapur,Bishnudiha
315311,KODUAPUR,Khordha,Balugaon,Chilika,Singheswar
315314,GHIAKHALA,Khordha,Balugaon,Chilika,Singheswar
315309,ALEIDIHAPATANA,Khordha,Balugaon,Banapur,Nandapur
587475,NANDAPUR,Khordha,Balugaon,Banapur,Nandapur
315323,KHANDALKOTASASAN,Khordha,Balugaon,Chilika,Singheswar
315327,JAYAPUR,Khordha,Balugaon,Chilika,Singheswar
315299,KESPUR,Khordha,Banapur,Banapur,Kumarangasasana
315305,KANDHAPUNJIAMA,Khordha,Banapur,Banapur,Kumarangasasana
315300,BIRAKESARIPUR,Khordha,Banapur,Banapur,Kumarangasasana
315303,DAMODARPUR,Khordha,Balugaon,Banapur,Ankula
315301,KANDHADULANI,Khordha,Banapur,Banapur,Kumarangasasana
315307,PADANPUR,Khordha,Balugaon,Banapur,Nandapur
315302,BANDHAMUNDEI,Khordha,Balugaon,Banapur,Nandapur
315326,KIAJHARI,Khordha,Banapur,Banapur,Tumuraput
315315,DULANISASAN,Khordha,Banapur,Banapur,Kumarangasasana
315313,PUNJIAMASASAN,Khordha,Banapur,Banapur,Kumarangasasana
315310,NAYAYANPUR,Khordha,Balugaon,Banapur,Nandapur
315322,EKADALIA,Khordha,Banapur,Banapur,Kumarangasasana
315328,KUMURANGASASAN,Khordha,Banapur,Banapur,Kumarangasasana
315321,PARINUAGAN,Khordha,Balugaon,Banapur,Nandapur
315330,MANGARAJPUR,Khordha,Balugaon,Banapur,Nandapur
315316,CHAMPADEIPURPATANA,Khordha,Banapur,Banapur,Kumarangasasana
587476,RAGHUNATHPUR,Khordha,Banapur,Banapur,Singheswar
315333,RANIPARA,Khordha,Banapur,Banapur,Tumuraput
315325,BARAHANTUAL,Khordha,Balugaon,Banapur,
315343,TUMURAPUTSASAN,Khordha,Banapur,Banapur,Tumuraput
315334,GOBARDHANPUR,Khordha,Balugaon,Chilika,Singheswar
315336,DHUANLA,Khordha,Balugaon,Chilika,Singheswar
315329,LAMBODARAPUR,Khordha,Balugaon,Chilika,Singheswar
315337,BISUNDIHI,Khordha,Balugaon,Banapur,Bishnudiha
315332,TENTULIDIHI,Khordha,Balugaon,Banapur,Bishnudiha
315331,GADADHARPUR,Khordha,Banapur,Banapur,Tumuraput
315335,KIMBHIRIPARA,Khordha,Balugaon,Chilika,Singheswar
315342,MANIPUR,Khordha,Banapur,Banapur,Bishnudiha
315346,SIKHARPADAR,Khordha,Balugaon,Chilika,Singheswar
315355,SRICHANDANPUR,Khordha,Balugaon,Chilika,Ankula
315344,MANIKIPUR,Khordha,Banapur,Banapur,Tumuraput
315349,KAPILESWARPURSASAN,Khordha,Banapur,Banapur,
315352,SRINIBASPURSASAN,Khordha,Banapur,Banapur,
315340,BHESARIPATANA,Khordha,Banapur,Banapur,
315339,GOBINDAPURPATANA,Khordha,Banapur,Banapur,
315341,JAGANATHPURPATANA,Khordha,Banapur,Banapur,
315240,ACHHUTRAJPURSASAN,Khordha,Banapur,Banapur,
315367,DASARATHIPUR,Khordha,Banapur,Banapur,
315350,RANKANATHPATANA,Khordha,Banapur,Banapur,
315362,GALUA,Khordha,Banapur,Banapur,Galua
315353,HAREKRUSHNAPUR,Khordha,Balugaon,Chilika,Ankula
315345,SUNAKERA,Khordha,Banapur,Banapur,Nandapur
315348,AMBAPARA,Khordha,Balugaon,Chilika,Singheswar
315158,KHANANTA,Khordha,Balugaon,Banapur,Bishnudiha
315241,KOTARI,Khordha,Balugaon,Banapur,Bishnudiha
315354,BANKIAPALLI,Khordha,Balugaon,Chilika,Singheswar
316605,CHAMPATIPUR,Khordha,Balugaon,Chilika,Ankula
315351, ,Khordha,Balugaon,Chilika,
316606,DURGAPUR,Khordha,Balugaon,Chilika,Ankula
315160,BASUDEIPUR,Khordha,Balugaon,Banapur,Bishnudiha
315356,GADADHARPUR,Khordha,Banapur,Banapur,Nandapur
315364,BENGARAJPALLI,Khordha,Banapur,Banapur,Tumuraput
315359,BODHPUR,Khordha,Banapur,Banapur,
315159,SUREKHADEIPURPATANA,Khordha,Banapur,Banapur,Galua
315358,AKHUMUNDAPATANA,Khordha,Banapur,Banapur,Galua
315360,GODIPADARPATANA,Khordha,Banapur,Banapur,
315373,NARANAPUR,Khordha,Banapur,Banapur,Bhabanipur
315361, ,Khordha,Banapur,Banapur,
315365,SARUBARIPADAR,Khordha,Banapur,Banapur,
315378,BHABANIPUR,Khordha,Banapur,Banapur,Bhabanipur
315357,SRIKRUSHNAPUR,Khordha,Balugaon,Chilika,Ankula
315161,ANKULA,Khordha,Balugaon,Chilika,Ankula
315363,DANGUA,Khordha,Balugaon,Chilika,Ankula
315370,KHETRAPAL,Khordha,Balugaon,Chilika,Ankula
315366,RAHANBELLI,Khordha,Balugaon,Chilika,Ankula
315390,BRAHAMANDEIPUR,Khordha,Balugaon,Banapur,Ankula
315389,PAIKKUSHADIHI,Khordha,Balugaon,Chilika,Ankula
315376,DIKHITPARA,Khordha,Balugaon,Banapur,Bishnudiha
315372,NARAHARIPURSASAN,Khordha,Banapur,Banapur,Galua
315393,PURUSOTTAMPUR,Khordha,Balugaon,Chilika,Ankula
315368,CHEUNKSAHI,Khordha,Banapur,Banapur,
315371,KOTABIDYADHARPUR,Khordha,Banapur,Banapur,
315374,BAJARDIHIPATANA,Khordha,Banapur,Banapur,
315392,PATAPURSASAN,Khordha,Banapur,Banapur,
315382,GHANTISILA,Khordha,Banapur,Banapur,Bhabanipur
315395,GOPALPURSASAN,Khordha,Banapur,Banapur,
587477,BARAHANTUAR,Khordha,Banapur,Banapur,
315402,BHUSKAPARA,Khordha,Banapur,Banapur,Bhabanipur
315399,BALIDIHI,Khordha,Banapur,Banapur,Bhabanipur
315387,SHYAMASUNDARPUR,Khordha,Banapur,Banapur,Galua
299797,GOLAPAJU,Gajapati,Adava,Mohana,Dambaguda
299741,DHIMIRIPANKAL,Gajapati,Mohana,Mohana,Malasapadar
301483,BACHAKA,Ganjam,BADAGADA,Surada,Gouda Gotha
299763,PAKELGURHA,Gajapati,Mohana,Mohana,Badeguda
301555,KHARICHUA,Ganjam,BADAGADA,Surada,Gouda Gotha
303058,GUNJULI,Ganjam,BADAGADA,Surada,Gouda Gotha
301697,BALINALA,Ganjam,BADAGADA,Surada,Gouda Gotha
301702,RANGAMATIA,Ganjam,BADAGADA,Surada,Gouda Gotha
303057,KERANJOLI,Ganjam,BADAGADA,Surada,Gouda Gotha
301779,TUHAR,Ganjam,BADAGADA,Surada,Gouda Gotha
299717,BUDHADIHA,Gajapati,Adava,Mohana,Paniganda
299721,BAMADEIPADA,Gajapati,Adava,Mohana,Gurujhuli
299728,CHANDRAPALLI,Gajapati,Adava,Mohana,Paniganda
299735,TANGILI,Gajapati,Adava,Mohana,Kattama
299769,KUTUNIGANDA,Gajapati,Adava,Mohana,Paniganda
299795,PANIGANDA,Gajapati,Adava,Mohana,Paniganda
299778,BARIAPADA,Gajapati,Adava,Mohana,Kattama
299796,BITHAL,Gajapati,Adava,Mohana,Paniganda
299785,DANIGAN,Gajapati,Adava,Mohana,Kattama
299782,KATAMAN,Gajapati,Adava,Mohana,Kattama
299761,BUDHIHURU,Gajapati,Adava,Mohana,Damadua
299764,UPAR KIRIMA,Gajapati,Adava,Mohana,Damadua
308840,RALDIPANKA,Kandhamal,Brahmanigaon,Daringibadi,Katingia
308843,FOREST,Kandhamal,Brahmanigaon,Daringibadi,
299771,GHORHAPANKA,Gajapati,Adava,Mohana,Damadua
308844,SALABA,Kandhamal,Brahmanigaon,Daringibadi,Katingia
308848,TALAMINJAPANKA,Kandhamal,Brahmanigaon,Daringibadi,Katingia
308845,RAMBILI,Kandhamal,Brahmanigaon,Daringibadi,Katingia
308846,RUALA,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
308851,HARAGUDA,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
308841,BURADANG,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
308842,MUNDAKURI,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
308847,LAMBAKIARIMUNDAPADAR,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
299794,PANIGANDA EAST P F,Gajapati,Adava,Mohana,
308850,DERANGJIRIKIA,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
308853,BALUGUDI,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
308860,KUMBHARIGAN,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
308857,PADIKIA,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
299786,DENGAMA,Gajapati,Adava,Mohana,Paniganda
308858,OLIPADAR,Kandhamal,Brahmanigaon,Daringibadi,Jhinjiriguda
308849,GHARABAIDA,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
308852,JHAR BAIDI,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
587425,FOREST,Kandhamal,Brahmanigaon,Daringibadi,
301764,KUDUMA,Ganjam,BADAGADA,Surada,Gouda Gotha
308854,LUTUNGUDA,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
308863,DUBUDI,Kandhamal,Brahmanigaon,Daringibadi,Katingia
308861,BARAGUDA,Kandhamal,Brahmanigaon,Daringibadi,Katingia
308874,ADIBANGA,Kandhamal,Brahmanigaon,Daringibadi,Katingia
311269,PADAMAPUR,Kandhamal,Brahmanigaon,Daringibadi,Katingia
308879,RAIKANA,Kandhamal,Brahmanigaon,Daringibadi,Katingia
299784,RAIGANDA,Gajapati,Adava,Mohana,Paniganda
299788,DANJARABA,Gajapati,Adava,Mohana,Kattama
308856,KADAMA,Kandhamal,Brahmanigaon,Daringibadi,Jhinjiriguda
299787,KARADUA,Gajapati,Adava,Mohana,Kattama
308864,FOREST,Kandhamal,Brahmanigaon,Daringibadi,
308868,JHINJRI GUDA,Kandhamal,Brahmanigaon,Daringibadi,Jhinjiriguda
308875,BAMUNJGAN,Kandhamal,Brahmanigaon,Daringibadi,Bamunigam
308876,KIRAMAHA,Kandhamal,Brahmanigaon,Daringibadi,Jhinjiriguda
308880,NUAGAN,Kandhamal,Brahmanigaon,Daringibadi,Bamunigam
308881,KINARIGAN,Kandhamal,Brahmanigaon,Daringibadi,Bamunigam
308865,SARAGUDI,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
308867,GUMANDI,Kandhamal,Brahmanigaon,Daringibadi,Jhinjiriguda
308866,MUNDAMAHA,Kandhamal,Brahmanigaon,Daringibadi,Jhinjiriguda
308873,TUDUBIJU,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
308885,GUDIKIA,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
308883,KUTILAGAN,Kandhamal,Brahmanigaon,Daringibadi,Jhinjiriguda
308884,GUDIKUPA,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
308889,GARADMA,Kandhamal,Brahmanigaon,Daringibadi,Jhinjiriguda
308894,MAHAGUDA,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
308899,BUJULI,Kandhamal,Brahmanigaon,Daringibadi,Hatimunda
308891,TIARAGAN,Kandhamal,Brahmanigaon,Daringibadi,Katingia
308892,GUDRIGUDA,Kandhamal,Brahmanigaon,Daringibadi,Katingia
308900,KATINGIA,Kandhamal,Brahmanigaon,Daringibadi,Katingia
302237,UPARA OSTAPADA,Ganjam,BADAGADA,Surada,Badagochha
308908,SRAMGUDI,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
302261,SANA GOCHHA,Ganjam,BADAGADA,Surada,Badagochha
302258,PIRIDIBANDHA,Ganjam,BADAGADA,Surada,Badagochha
303055,MINANGI,Ganjam,BADAGADA,Surada,Badagochha
302323,GILAMAHA,Ganjam,BADAGADA,Surada,Badagochha
308930,PANASPADAR,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
308897,MUNDIGAN,Kandhamal,Brahmanigaon,Daringibadi,Katingia
308920,iTAMANGI,Kandhamal,Brahmanigaon,Daringibadi,Hatimunda
308922,KHARIGURA,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
308948,HATIMUNDA,Kandhamal,Brahmanigaon,Daringibadi,Hatimunda
308942,BIJALI,Kandhamal,Brahmanigaon,Daringibadi,Hatimunda
302407,BANGADA,Ganjam,BADAGADA,Surada,Gazalabadi
308959,FOREST,Kandhamal,Brahmanigaon,Daringibadi,
302460,ADIPANKA,Ganjam,BADAGADA,Surada,Gazalabadi
303056,SITAMA,Ganjam,BADAGADA,Surada,Gazalabadi
311270,BADEPANGA,Kandhamal,Daringbadi,Daringibadi,Bhramarabadi
308929,REGARPANKA,Kandhamal,Brahmanigaon,Daringibadi,Kumbharigaon
302359,BARHA GOCHHA,Ganjam,BADAGADA,Surada,Badagochha
302408,NAKIDIMA,Ganjam,BADAGADA,Surada,Gazalabadi
302451,MANKADAKHARI,Ganjam,BADAGADA,Surada,Gazalabadi
302453,DADANGAPANGA,Ganjam,BADAGADA,Surada,Gazalabadi
302473,JARAKUA,Ganjam,BADAGADA,Surada,Gazalabadi
302496,SATALAMAHA,Ganjam,BADAGADA,Surada,Gazalabadi
587658,FOREST,Ganjam,BADAGADA,Surada,
302539,GAMBHARIGUDI,Ganjam,BADAGADA,Surada,Machhakote
302534,RAHAGANDA,Ganjam,BADAGADA,Surada,Gazalabadi
301939,KANDHAKALAKHARHI,Ganjam,BADAGADA,Surada,Sidhapur
301930,RATANPUR,Ganjam,BADAGADA,Surada,Gangapur
301942,KALAKHARHI,Ganjam,BADAGADA,Surada,Sidhapur
301982,PATAPUR,Ganjam,BADAGADA,Surada,Raibandha
301973,GOBARALUNDI,Ganjam,BADAGADA,Surada,Sidhapur
301984,GUNAKUMPA,Ganjam,BADAGADA,Surada,Sidhapur
302088,RABANDHA,Ganjam,BADAGADA,Surada,Raibandha
302054,AUREKHADEIPUR,Ganjam,BADAGADA,Surada,Raibandha
302058,TENTULIKHUNTI,Ganjam,BADAGADA,Surada,Sarabadi
302068,SANDHIKENDU,Ganjam,BADAGADA,Surada,Sidhapur
301961,GOKULAPUR,Ganjam,BADAGADA,Surada,Borada
301969,KHARIGURHA,Ganjam,BADAGADA,Surada,Gouda Gotha
302024,HORIPUR,Ganjam,BADAGADA,Surada,Ekalapur
302114,SHRIRAMPALLI RESERVED FOREST,Ganjam,BADAGADA,Surada,Gouda Gotha
302069,GUNAKHAL,Ganjam,BADAGADA,Surada,Merrikota
302071,TOTAKHAL,Ganjam,BADAGADA,Surada,Merrikota
302091,NUAGOPALPUR,Ganjam,BADAGADA,Surada,Baharpur
